gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000055760,15.098795805439153,-0.7626152290959487,0.8353606942324066,-0.9129172995106,0.3612860383424492,0.9999741508561834,-0.4421488211277719
ENSMUSG00000020658,62.74975282777109,-0.5183530809243125,0.5676438516995221,-0.9131660272059086,0.3611552284832493,0.9999741508561834,-0.44230609343005745
ENSMUSG00000020519,217.8842017553027,-0.691449603649896,0.7571668446609517,-0.9132063937103811,0.3611340018970133,0.9999741508561834,-0.44233161946280686
ENSMUSG00000051695,596.683346113707,-0.31589939244845694,0.345876768030502,-0.9133293173960692,0.36106936772299314,0.9999741508561834,-0.4424093545340487
ENSMUSG00000028958,48.14868545449803,-0.5530814834990769,0.605560140000298,-0.9133386545204325,0.36106445849114455,0.9999741508561834,-0.4424152594016089
ENSMUSG00000039555,2.231993308507613,-1.2108254058350798,1.3256676922093238,-0.9133702306776061,0.3610478568294171,0.9999741508561834,-0.4424352286222605
ENSMUSG00000028745,748.6716401592627,-0.5609927285228726,0.6139809837743098,-0.9136972371266228,0.3608759561959288,0.9999741508561834,-0.4426420523801795
ENSMUSG00000020902,662.6124435134991,-0.5830415238961097,0.6380570704145296,-0.9137764487388601,0.36083432399013526,0.9999741508561834,-0.44269215735377365
ENSMUSG00000028538,391.6438880013646,-0.47578734504520975,0.5205738113253676,-0.9139671160826691,0.3607341250026248,0.9999741508561834,-0.4428127720167582
ENSMUSG00000110559,3.6471193231193304,-1.4961543878710066,1.6369423510735397,-0.9139933284087851,0.36072035133692304,0.9999741508561834,-0.44282935470411205
ENSMUSG00000025135,79.04451365013007,-0.45729502848958603,0.5002480030669028,-0.9141366395987947,0.360645052124956,0.9999741508561834,-0.44292002174251116
ENSMUSG00000007097,8358.409031951427,-0.5839806870954404,0.6386360588040976,-0.9144185941974461,0.36049693506204705,0.9999741508561834,-0.4430984232921215
ENSMUSG00000031839,341.12289649344865,-0.7672297587698077,0.8390297836504159,-0.9144249390430174,0.36049360241190487,0.9999741508561834,-0.44310243818965944
ENSMUSG00000117698,5.310218524233385,-1.0299565742859385,1.126259640285796,-0.914493015149313,0.36045784643910583,0.9999741508561834,-0.4431455163240308
ENSMUSG00000035203,1413.0409254225533,-0.4674767847842792,0.5111645218995806,-0.9145329238560026,0.36043688601329804,0.9999741508561834,-0.4431707710439211
ENSMUSG00000035268,721.62716506399,-0.5516731677342848,0.6030876804599818,-0.9147478643793838,0.36032401039649664,0.9999741508561834,-0.44330679745202184
ENSMUSG00000025142,129.9975141366031,-0.37837198569084246,0.4136284444911197,-0.9147629732194731,0.36031607685192657,0.9999741508561834,-0.44331635976943884
ENSMUSG00000097215,2.8304676405264093,-2.3398166669475873,2.557790621703314,-0.9147803761159422,0.3603069388505383,0.9999741508561834,-0.44332737408203304
ENSMUSG00000060802,190.6796267030421,-0.441770081085243,0.4827250660519143,-0.9151587770205685,0.360108282150172,0.9999741508561834,-0.4435668901511942
ENSMUSG00000026604,462.79958407625776,-0.4917503626772951,0.537336410030701,-0.9151629286561814,0.36010610296434253,0.9999741508561834,-0.4435695182808188
ENSMUSG00000028104,122.86558215591526,-0.6206569322403608,0.6781745965132452,-0.9151875275650184,0.36009319121260586,0.9999741508561834,-0.4435850903664259
ENSMUSG00000038025,446.26836785126255,-0.6388904014033812,0.6980902864236935,-0.9151973803795602,0.36008801963810333,0.9999741508561834,-0.4435913276473641
ENSMUSG00000030127,332.0791534978393,-0.48736415804107797,0.5322274173019423,-0.9157065987162164,0.35982080309574427,0.9999741508561834,-0.44391373146152696
ENSMUSG00000025006,7835.011685868005,-0.35649097775089517,0.38911306205317825,-0.9161629678270097,0.3595814254726595,0.9999741508561834,-0.4442027502621513
ENSMUSG00000041757,1280.0822741962306,-0.5078366445155755,0.5541674639249529,-0.9163956341261282,0.35945942437978673,0.9999741508561834,-0.44435012548273883
ENSMUSG00000036281,141.24995662879118,-0.42754014489911235,0.46653168759073455,-0.9164225202086861,0.35944532804774465,0.9999741508561834,-0.4443671568327225
ENSMUSG00000071713,12.148997106483572,-1.0916358393569412,1.190974818943487,-0.9165901931707765,0.35935742520681146,0.9999741508561834,-0.44447337712411217
ENSMUSG00000039523,518.1972169069986,-0.40090169400763725,0.437338345344465,-0.9166854410899443,0.35930749733644796,0.9999741508561834,-0.4445337206804672
ENSMUSG00000045211,69.47471546345535,-0.43900575260879493,0.4788588612324871,-0.9167748331499636,0.3592606430058741,0.9999741508561834,-0.44459035713874556
ENSMUSG00000029306,4.302134268555643,-1.0470104697247549,1.14205257535641,-0.9167795706760746,0.3592581599661364,0.9999741508561834,-0.44459335878728135
ENSMUSG00000078546,4.617214760262821,-1.0886590417776634,1.1868920650413606,-0.9172350829893922,0.3590194664962185,0.9999741508561834,-0.44488200277909873
ENSMUSG00000039976,963.7577709281968,-0.3465232698091214,0.3776735598090246,-0.9175205963169496,0.3588699052016465,0.9999741508561834,-0.4450629600364127
ENSMUSG00000016239,15.834951697759635,-0.8339323818063403,0.908383548189325,-0.9180399441057825,0.35859795414658235,0.9999741508561834,-0.44539219247987216
ENSMUSG00000051675,62.62144539099656,-0.6239468006186915,0.6795441170785296,-0.9181843900012555,0.35852233959974045,0.9999741508561834,-0.4454837781757537
ENSMUSG00000082281,3.590292819621217,-1.509782969526556,1.6442582421954903,-0.9182152357713734,0.3585061937533224,0.9999741508561834,-0.44550333681723037
ENSMUSG00000042535,196.44459407376692,-0.41539886754289984,0.45237283618508767,-0.918266602933117,0.3584793072467577,0.9999741508561834,-0.44553590835857365
ENSMUSG00000025492,33.35384338510332,-0.6038501903112994,0.6571142340436394,-0.9189424897942438,0.35812565390070383,0.9999741508561834,-0.44596456771064125
ENSMUSG00000028063,775.8083972694841,-0.4834875801914419,0.5259709996772235,-0.9192285895765114,0.3579760202211041,0.9999741508561834,-0.4461460645138223
ENSMUSG00000107574,1.4399263232327755,-2.4653865979802236,2.6816583991391347,-0.9193514724961469,0.3579117630329214,0.9999741508561834,-0.4462240279683695
ENSMUSG00000027422,1014.6577111013956,-0.44507336945469905,0.48397721740458177,-0.9196163650873653,0.3577732717012979,0.9999741508561834,-0.44639210755351433
ENSMUSG00000038143,293.2230102367852,-0.4366950106816317,0.47484410467087207,-0.9196597501917338,0.3577505922851909,0.9999741508561834,-0.4464196385577676
ENSMUSG00000027878,240.93063353404258,-0.3677692746858808,0.39977818819665945,-0.9199333168846301,0.35760760706677897,0.9999741508561834,-0.4465932514197807
ENSMUSG00000032193,66.88691156930643,-0.5630071748781974,0.611832525885235,-0.9201981768844437,0.35746920685942474,0.9999741508561834,-0.4467613632811308
ENSMUSG00000041566,10.741221562026666,-0.9538426300223264,1.0362306416671825,-0.9204925927375562,0.3573154020899586,0.9999741508561834,-0.4469482631188278
ENSMUSG00000021456,202.4702773370889,-0.6978582720837547,0.7580297848560557,-0.9206211761405562,0.3572482423538518,0.9999741508561834,-0.44702989924210373
ENSMUSG00000008668,341.984392641735,-0.4170659112873318,0.45299089802632597,-0.9206938000398711,0.35721031405134207,0.9999741508561834,-0.44707600983132045
ENSMUSG00000109336,218.11920343647964,-0.4527190679132861,0.4916689398710975,-0.9207802877114364,0.3571651486121896,0.9999741508561834,-0.4471309252141911
ENSMUSG00000020133,50.07550483630678,-0.44633503299152616,0.48471394330316353,-0.9208215260941373,0.3571436144430933,0.9999741508561834,-0.4471571104475172
ENSMUSG00000087006,9.134562963070167,-1.112023072594758,1.2075572104666952,-0.9208864498974625,0.35710971369982514,0.9999741508561834,-0.44719833645281454
ENSMUSG00000034623,5.867923921362684,-1.18939944263626,1.2914915157245255,-0.9209502564707195,0.357076398306411,0.9999741508561834,-0.44723885443906336
ENSMUSG00000110910,2.368891587320801,-1.8918523498012785,2.054012336089244,-0.9210520874491379,0.35702323324541485,0.9999741508561834,-0.4473035213052629
ENSMUSG00000118276,2.9493827259189005,-2.2749117390977514,2.468272310527418,-0.9216615725076341,0.35670513067628695,0.9999741508561834,-0.4476906439322518
ENSMUSG00000028894,96.08662611454616,-0.4476063616223173,0.48563385505641815,-0.9216951350525531,0.35668761889511824,0.9999741508561834,-0.44771196534303415
ENSMUSG00000050272,6.681240275686437,-0.9715017578294709,1.0537517942655446,-0.9219455313066383,0.35655698784177603,0.9999741508561834,-0.44787104778328035
ENSMUSG00000050315,1676.7409747845377,-0.5680869333142967,0.6159428753900531,-0.9223045772784514,0.35636972713980375,0.9999741508561834,-0.44809919547281196
ENSMUSG00000057092,4.1278101845334625,-1.4865389007758658,1.6115139422995122,-0.9224486749737231,0.35629459031096067,0.9999741508561834,-0.44819077157526616
ENSMUSG00000015668,41.568357064136784,-0.5500867240177688,0.5955675575032426,-0.9236344678072458,0.355676661872673,0.9999741508561834,-0.44894463060403944
ENSMUSG00000044296,21.308526149055876,-0.6889845588051376,0.7459436035387408,-0.9236416205415655,0.3556729365639205,0.9999741508561834,-0.44894917936891726
ENSMUSG00000001763,8.027531466986753,-1.091868484234526,1.1820428599676418,-0.9237131082238556,0.35563570548490875,0.9999741508561834,-0.4489946427619622
ENSMUSG00000026021,177.86596180082333,-0.6510099289810515,0.7047047519559786,-0.9238052208021987,0.3555877364998766,0.9999741508561834,-0.44905322537975506
ENSMUSG00000028792,145.12895696687158,-0.6753090616918644,0.7306853711364186,-0.9242131954025181,0.35537532677874517,0.9999741508561834,-0.4493127279539374
ENSMUSG00000046952,2.848565768902977,-1.3558037790835586,1.4667661080493657,-0.9243489958236255,0.3553046408029229,0.9999741508561834,-0.449399119946815
ENSMUSG00000048772,55.18018637623396,-0.4820915563167363,0.5215368623600607,-0.9243671753808037,0.3552951787682376,0.9999741508561834,-0.44941068569546416
ENSMUSG00000022995,1581.4450889980528,-0.5869739670544546,0.6349602696918519,-0.9244262910170975,0.35526441156015787,0.9999741508561834,-0.4494482955705058
ENSMUSG00000104706,19.749360890227134,-0.6987019358331586,0.7558119651069085,-0.9244388394067409,0.355257880866228,0.9999741508561834,-0.44945627911829045
ENSMUSG00000031450,6.5187631830529265,-0.9463312134988234,1.0233492912806836,-0.9247392083640622,0.35510157921653884,0.9999741508561834,-0.44964739628891254
ENSMUSG00000022390,836.5242994538904,-0.4802767305324608,0.5191524408763847,-0.9251169651089426,0.354905069255943,0.9999741508561834,-0.44988779740033474
ENSMUSG00000022913,56.281217315365915,-0.783316888699957,0.84671152133198,-0.925128416190327,0.3548991134482843,0.9999741508561834,-0.4498950855354699
ENSMUSG00000091694,3.6198106097262017,-1.2173587851803942,1.3158080245651391,-0.9251796329352214,0.3548724759431533,0.9999741508561834,-0.4499276834068652
ENSMUSG00000031960,436.6153110671514,-0.3631930142556921,0.3924612375736543,-0.9254239132024616,0.35474544468749547,0.9999741508561834,-0.4500831726422602
ENSMUSG00000019997,508.7070451403274,-0.42313260546998377,0.45721996604216386,-0.9254464741178066,0.3547337139504123,0.9999741508561834,-0.45009753414766124
ENSMUSG00000006288,58.84774470674579,-0.5052873648751067,0.5459854027482046,-0.9254594762639343,0.35472695348677374,0.9999741508561834,-0.4501058109477382
ENSMUSG00000028495,355.7853456609248,-0.47870991946043556,0.5172231933140132,-0.925538385843042,0.35468592620968586,0.9999741508561834,-0.4501560438109314
ENSMUSG00000098132,6.735218004716889,-0.8618183720050451,0.930505738477979,-0.9261827588669304,0.3543510109534982,0.9999741508561834,-0.450566323870718
ENSMUSG00000039067,555.2238428381673,-0.4342190244776336,0.46881466788554,-0.9262061411944713,0.35433886165937234,0.9999741508561834,-0.45058121436542464
ENSMUSG00000004565,80.44168934089255,-0.4536141372714372,0.4895765170564746,-0.9265439036960814,0.35416339197381463,0.9999741508561834,-0.4507963315858605
ENSMUSG00000055322,12516.577466685783,-0.5155188458746878,0.5563538819456193,-0.9266024064968725,0.354133004989435,0.9999741508561834,-0.45083359536329165
ENSMUSG00000038437,1003.7950902820135,-0.4955458224041689,0.5346189237758057,-0.9269141071631385,0.35397113207674724,0.9999741508561834,-0.45103215518039924
ENSMUSG00000102419,10.115067389598977,-1.003334304186166,1.082430055047331,-0.9269276102484918,0.35396412068855143,0.9999741508561834,-0.45104075768237134
